vehicle_type,media_type,vehicle_sign,transaction_time,entrance_time,pay_fee,discount_fee,fee,fee_mileage,axle_count,total_weight,gantry_type,transaction_type,pass_state,entrance_lane_type,cpu_card_type,fee_prov_begin_hex,obu_fee_sum_before,obu_fee_sum_after,pay_fee_prov_sum_local,gantry_id,section_id,section_name,gantry_transaction_id,pass_id
16,1,0x04,2023-05-04 17:23:20,2023-05-04 15:47:20,476,0,476,573.4,6.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001002010010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230504172320205905,P202305041723202764
11,2,0x04,2023-08-07 14:18:54,2023-08-07 13:27:54,337,0,337,441.9,3.0,0.0,3,9.0,1.0,03,1.0,000000,,,,S001453001001020010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230807141854172681,P202308071418549605
11,1,0xff,2023-11-07 13:54:21,2023-11-07 11:47:21,369,0,369,431.3,2.0,0.0,1,9.0,1.0,01,,000000,,,,S001053002000210010,S0010530020,彝良至镇雄高速公路,GT20231107135421670561,P202311071354212557
1,2,0xff,2023-03-06 13:18:17,2023-03-06 11:53:17,16303,0,16303,20988.3,4.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000610010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230306131817318173,P202303061318171484
21,1,0xff,2023-07-28 03:25:52,2023-07-28 01:26:52,241,0,241,273.0,5.0,0.0,2,9.0,1.0,03,2.0,000000,,,,G561553012000420010,G5615530120,麻文高速,GT20230728032552455257,P202307280325523096
11,1,0xff,2023-06-21 21:34:27,2023-06-21 20:53:27,333,0,333,424.3,5.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001453003000310010,S0014530030,大关至永善高速,GT20230621213427371418,P202306212134271588
23,1,0x04,2023-06-01 18:06:19,2023-06-01 15:11:19,390,307,390,451.6,2.0,31000.0,1,9.0,1.0,03,1.0,000000,,,,G761153001000410010,G7611530010,都香高速,GT20230601180619597378,P202306011806199512
24,1,0xff,2023-08-17 10:43:44,2023-08-17 09:46:44,65,0,65,83.8,4.0,49000.0,2,9.0,1.0,03,1.0,000000,,,,S001453001000510010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230817104344813551,P202308171043444928
3,1,0x04,2023-10-05 20:39:17,2023-10-05 17:51:17,139,0,139,186.7,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G761153001000720010,G7611530010,都香高速,GT20231005203917347177,P202310052039175090
11,2,0x04,2023-12-10 20:06:44,2023-12-10 17:53:44,458,0,458,557.9,2.0,0.0,2,9.0,1.0,03,1.0,000000,,,,S001053001000220010,S0010530010,彝良至昭通高速,GT20231210200644103425,P202312102006442763
14,1,0x04,2023-04-15 01:03:16,2023-04-14 22:22:16,64,50,64,78.6,3.0,25000.0,2,9.0,1.0,01,,000000,,,,S001453001000510010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230415010316454999,P202304150103164011
22,2,0xff,2023-05-03 11:05:06,2023-05-03 08:17:06,355,77,355,408.5,6.0,0.0,2,9.0,1.0,03,,000000,,,,S001053001000510010,S0010530010,彝良至昭通高速,GT20230503110506224143,P202305031105067737
14,2,0x04,2023-02-07 11:21:56,2023-02-07 09:10:56,500,0,500,658.9,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000320010,S0010530020,彝良至镇雄高速公路,GT20230207112156169171,P202302071121567260
2,2,0x04,2023-02-15 17:56:21,2023-02-15 17:19:21,215,81,215,272.9,3.0,0.0,1,9.0,1.0,03,1.0,000000,,,,S007153002000310010,S0071530020,昭阳西环高速公路,GT20230215175621228500,P202302151756211342
0,2,0x04,2023-05-01 06:49:19,2023-05-01 04:07:19,4338,0,4338,5660.5,3.0,25000.0,2,9.0,1.0,01,2.0,000000,,,,G761153001000820010,G7611530010,都香高速,GT20230501064919603444,P202305010649196290
24,2,0xff,2023-01-04 22:09:42,2023-01-04 19:42:42,117,106,117,137.5,4.0,0.0,3,9.0,1.0,01,2.0,000000,,,,G561553012000410010,G5615530120,麻文高速,GT20230104220942752438,P202301042209422299
14,1,0x04,2023-03-30 10:47:11,2023-03-30 08:19:11,156,12,156,180.3,2.0,0.0,1,9.0,1.0,03,1.0,000000,,,,G561553012000220010,G5615530120,麻文高速,GT20230330104711458305,P202303301047118627
21,1,0x04,2023-01-04 06:16:13,2023-01-04 03:58:13,201,0,201,268.0,2.0,0.0,2,9.0,1.0,03,,000000,,,,S001053001000520010,S0010530010,彝良至昭通高速,GT20230104061613128211,P202301040616135559
16,2,0xff,2023-05-14 18:58:55,2023-05-14 16:36:55,300,0,300,388.7,6.0,0.0,2,9.0,1.0,03,2.0,000000,,,,G761153001000410010,G7611530010,都香高速,GT20230514185855385939,P202305141858554898
24,1,0x04,2023-02-19 15:32:05,2023-02-19 14:50:05,8093,0,8093,9360.5,6.0,0.0,2,9.0,1.0,01,1.0,000000,,,,S001453001000220010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230219153205812128,P202302191532051321
12,2,0x04,2023-09-16 13:12:32,2023-09-16 11:10:32,382,135,382,451.8,6.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000420010,S0010530020,彝良至镇雄高速公路,GT20230916131232692005,P202309161312329414
23,2,0x04,2023-11-03 08:42:15,2023-11-03 06:23:15,139,0,139,182.1,4.0,0.0,1,9.0,1.0,03,1.0,000000,,,,S001453003000110010,S0014530030,大关至永善高速,GT20231103084215876809,P202311030842154336
21,2,0x04,2023-06-12 05:10:41,2023-06-12 03:24:41,172,0,172,217.2,5.0,0.0,2,9.0,1.0,03,1.0,000000,,,,S001453001000110010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230612051041818612,P202306120510416895
0,1,0xff,2023-05-28 20:35:02,2023-05-28 19:25:02,298,140,298,375.7,2.0,0.0,1,9.0,1.0,01,1.0,000000,,,,S001053002000410010,S0010530020,彝良至镇雄高速公路,GT20230528203502481711,P202305282035025463
3,2,0xff,2023-02-17 13:51:23,2023-02-17 13:39:23,323,0,323,423.5,5.0,25000.0,2,9.0,1.0,03,1.0,000000,,,,G761153001000810010,G7611530010,都香高速,GT20230217135123473468,P202302171351239141
21,2,0xff,2023-11-01 06:11:47,2023-11-01 04:53:47,280,0,280,365.9,2.0,0.0,1,9.0,1.0,01,1.0,000000,,,,S001453003000320010,S0014530030,大关至永善高速,GT20231101061147753694,P202311010611471427
13,1,0xff,2023-07-06 12:54:35,2023-07-06 11:38:35,2,0,2,2.6,6.0,0.0,3,9.0,2.0,03,2.0,000000,,,,S001053001000410010,S0010530010,彝良至昭通高速,GT20230706125435947836,P202307061254359836
24,2,0xff,2023-11-24 03:02:27,2023-11-24 00:28:27,216,0,216,249.0,3.0,0.0,2,9.0,1.0,03,,000000,,,,G561553012000420010,G5615530120,麻文高速,GT20231124030227679379,P202311240302271469
21,2,0xff,2023-09-19 08:23:09,2023-09-19 07:57:09,401,0,401,496.1,5.0,0.0,2,9.0,1.0,03,,000000,,,,S001453001000420010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230919082309465127,P202309190823096088
16,2,0x04,2023-10-22 18:13:35,2023-10-22 17:36:35,324,0,324,416.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001453002000120010,S0014530020,青龙咀至水田新区高速,GT20231022181335111390,P202310221813358994
13,1,0x04,2023-04-17 12:28:37,2023-04-17 12:05:37,303,0,303,414.2,2.0,0.0,2,9.0,1.0,01,,000000,,,,S001453001000610010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230417122837219578,P202304171228379699
24,2,0xff,2023-11-18 15:34:32,2023-11-18 14:49:32,469,320,469,541.1,6.0,18000.0,1,9.0,1.0,03,,000000,,,,S001053001000810020,S0010530010,彝良至昭通高速,GT20231118153432555252,P202311181534329981
16,1,0x04,2023-12-22 06:07:33,2023-12-22 03:41:33,20026,0,20026,27281.4,4.0,0.0,2,9.0,1.0,03,2.0,000000,,,,G761153001000520010,G7611530010,都香高速,GT20231222060733569647,P202312220607337588
22,2,0x04,2023-07-21 13:47:53,2023-07-21 13:05:53,471,0,471,532.1,5.0,0.0,3,9.0,1.0,01,1.0,000000,,,,G761153001000220010,G7611530010,都香高速,GT20230721134753588499,P202307211347533296
16,2,0x04,2023-03-09 07:47:31,2023-03-09 05:30:31,377,49,377,468.1,3.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G761153001001710010,G7611530010,都香高速,GT20230309074731669857,P202303090747314516
13,2,0xff,2023-07-16 04:21:04,2023-07-16 03:45:04,8,0,8,9.5,2.0,0.0,2,9.0,1.0,01,1.0,000000,,,,S007153002000510010,S0071530020,昭阳西环高速公路,GT20230716042104243224,P202307160421042536
11,2,0xff,2023-12-01 03:40:47,2023-12-01 03:09:47,404,0,404,486.2,2.0,0.0,2,9.0,1.0,03,2.0,000000,,,,S001453001000420010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231201034047943298,P202312010340477649
12,1,0xff,2023-11-06 17:18:56,2023-11-06 15:20:56,51,0,51,58.6,4.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001053001000310010,S0010530010,彝良至昭通高速,GT20231106171856331031,P202311061718567618
22,1,0xff,2023-02-09 18:21:57,2023-02-09 16:55:57,8,0,8,9.6,6.0,1800.0,2,9.0,1.0,01,,000000,,,,S007153002000210010,S0071530020,昭阳西环高速公路,GT20230209182157799833,P202302091821574508
16,1,0xff,2023-09-01 12:52:02,2023-09-01 10:54:02,329,0,329,419.5,2.0,0.0,2,9.0,2.0,01,1.0,000000,,,,S001453001001020010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230901125202516881,P202309011252028524
0,2,0x04,2023-01-08 01:30:28,2023-01-08 00:16:28,19675,0,19675,27004.1,4.0,0.0,3,9.0,1.0,03,1.0,000000,,,,S001053001000210010,S0010530010,彝良至昭通高速,GT20230108013028495821,P202301080130282281
4,2,0xff,2023-03-19 08:13:16,2023-03-19 05:59:16,265,0,265,321.5,2.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001453001000120010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230319081316144803,P202303190813163631
13,1,0x04,2023-01-26 09:59:41,2023-01-26 07:50:41,19436,0,19436,24418.5,6.0,0.0,2,9.0,1.0,01,1.0,000000,,,,S001053001000210010,S0010530010,彝良至昭通高速,GT20230126095941704698,P202301260959418538
24,1,0x04,2023-06-09 14:36:40,2023-06-09 12:58:40,61,0,61,82.3,4.0,0.0,3,9.0,1.0,03,2.0,000000,,,,S001453003000120010,S0014530030,大关至永善高速,GT20230609143640643580,P202306091436404760
23,1,0x04,2023-01-13 01:36:09,2023-01-13 00:06:09,86,0,86,100.1,4.0,0.0,2,9.0,1.0,01,,000000,,,,S001053001000820010,S0010530010,彝良至昭通高速,GT20230113013609568061,P202301130136093178
2,1,0x04,2023-10-20 19:38:25,2023-10-20 17:51:25,482,0,482,595.5,5.0,0.0,3,9.0,1.0,03,2.0,000000,,,,S001453001000620010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231020193825244912,P202310201938255522
21,2,0x04,2023-01-15 14:42:01,2023-01-15 12:18:01,412,0,412,522.8,6.0,31000.0,2,9.0,1.0,03,2.0,000000,,,,G761153001001720010,G7611530010,都香高速,GT20230115144201212410,P202301151442015815
2,1,0x04,2023-11-09 20:18:02,2023-11-09 18:30:02,173,65,173,196.2,6.0,2300.0,3,9.0,2.0,01,2.0,000000,,,,S001053002000110010,S0010530020,彝良至镇雄高速公路,GT20231109201802916040,P202311092018022089
12,1,0x04,2023-10-01 11:35:59,2023-10-01 09:37:59,462,0,462,568.8,2.0,0.0,1,9.0,1.0,01,,000000,,,,S007153002000310010,S0071530020,昭阳西环高速公路,GT20231001113559729584,P202310011135599621
21,2,0xff,2023-10-25 07:51:50,2023-10-25 07:26:50,326,0,326,385.1,3.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000820010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231025075150329206,P202310250751506104
1,1,0xff,2023-09-27 02:10:51,2023-09-27 00:34:51,192,29,192,234.8,2.0,0.0,2,9.0,1.0,03,2.0,000000,,,,S001053002000420010,S0010530020,彝良至镇雄高速公路,GT20230927021051159039,P202309270210514633
11,2,0xff,2023-07-26 09:50:42,2023-07-26 07:12:42,277,127,277,354.4,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000820010,S0010530010,彝良至昭通高速,GT20230726095042550474,P202307260950421724
12,2,0x04,2023-04-12 14:41:06,2023-04-12 13:12:06,348,0,348,398.9,6.0,0.0,3,9.0,1.0,01,2.0,000000,,,,S001053002000110010,S0010530020,彝良至镇雄高速公路,GT20230412144106323139,P202304121441066149
0,2,0xff,2023-05-23 03:51:40,2023-05-23 02:43:40,6,6,6,7.0,4.0,0.0,2,9.0,1.0,01,,000000,,,,S001453003000120010,S0014530030,大关至永善高速,GT20230523035140847565,P202305230351405289
1,1,0xff,2023-05-21 22:44:42,2023-05-21 20:42:42,452,0,452,540.6,6.0,0.0,2,9.0,1.0,01,1.0,000000,,,,G761153001000510010,G7611530010,都香高速,GT20230521224442150502,P202305212244426330
24,2,0xff,2023-11-27 16:36:30,2023-11-27 15:11:30,172,66,172,202.2,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001053001000210010,S0010530010,彝良至昭通高速,GT20231127163630251985,P202311271636306009
13,1,0xff,2023-05-02 16:26:03,2023-05-02 14:00:03,279,77,279,348.3,5.0,0.0,2,9.0,1.0,03,1.0,000000,,,,S001453001000910010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230502162603662002,P202305021626031433
1,1,0xff,2023-10-11 01:10:22,2023-10-10 23:06:22,11,0,11,12.4,3.0,0.0,2,9.0,1.0,03,1.0,000000,,,,S001053001000810010,S0010530010,彝良至昭通高速,GT20231011011022347780,P202310110110222971
1,2,0xff,2023-03-18 06:41:22,2023-03-18 03:54:22,495,0,495,648.2,6.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000410010,S0010530010,彝良至昭通高速,GT20230318064122683943,P202303180641229564
13,1,0x04,2023-12-13 07:48:28,2023-12-13 05:02:28,493,0,493,671.3,2.0,0.0,3,9.0,1.0,01,1.0,000000,,,,G761153001000120010,G7611530010,都香高速,GT20231213074828371650,P202312130748284326
24,2,0xff,2023-11-08 06:50:40,2023-11-08 06:19:40,119,0,119,158.4,4.0,0.0,1,9.0,1.0,01,,000000,,,,S001453001000210010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231108065040627802,P202311080650408331
12,2,0x04,2023-10-23 05:56:32,2023-10-23 04:15:32,444,269,444,523.0,2.0,0.0,2,9.0,1.0,01,,000000,,,,G761153001000820010,G7611530010,都香高速,GT20231023055632712848,P202310230556321923
24,2,0xff,2023-11-08 03:57:39,2023-11-08 02:42:39,327,0,327,431.7,6.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001453003000120010,S0014530030,大关至永善高速,GT20231108035739542980,P202311080357393582
14,1,0xff,2023-01-15 18:12:48,2023-01-15 15:33:48,178,86,178,236.7,3.0,0.0,2,9.0,1.0,01,2.0,000000,,,,S001053001000410010,S0010530010,彝良至昭通高速,GT20230115181248486078,P202301151812482203
21,1,0x04,2023-11-20 22:16:14,2023-11-20 20:18:14,302,0,302,397.7,3.0,0.0,2,9.0,1.0,03,,000000,,,,S001453003000210010,S0014530030,大关至永善高速,GT20231120221614792469,P202311202216141967
16,2,0xff,2023-11-12 03:48:10,2023-11-12 02:32:10,422,0,422,492.3,2.0,0.0,2,9.0,1.0,03,2.0,000000,,,,G561553012000710010,G5615530120,麻文高速,GT20231112034810972415,P202311120348109514
13,1,0x04,2023-10-02 20:26:55,2023-10-02 17:43:55,22,0,22,28.5,6.0,0.0,2,9.0,1.0,01,1.0,000000,,,,G561553012000310010,G5615530120,麻文高速,GT20231002202655413362,P202310022026551134
2,1,0x04,2023-02-20 19:14:28,2023-02-20 18:27:28,488,0,488,609.3,5.0,0.0,3,9.0,1.0,01,2.0,000000,,,,S001053001000810010,S0010530010,彝良至昭通高速,GT20230220191428560256,P202302201914288852
22,2,0x04,2023-01-13 12:11:00,2023-01-13 09:36:00,411,0,411,489.2,3.0,0.0,3,9.0,1.0,01,2.0,000000,,,,S007153002000320010,S0071530020,昭阳西环高速公路,GT20230113121100846975,P202301131211003310
24,1,0xff,2023-01-27 03:48:02,2023-01-27 01:42:02,441,0,441,561.6,5.0,0.0,2,9.0,1.0,01,1.0,000000,,,,G761153001000110010,G7611530010,都香高速,GT20230127034802840013,P202301270348025264
0,2,0xff,2023-04-13 19:26:04,2023-04-13 18:56:04,350,0,350,465.3,4.0,0.0,2,9.0,1.0,03,,000000,,,,S007153002000510010,S0071530020,昭阳西环高速公路,GT20230413192604600804,P202304131926046928
2,2,0xff,2023-03-15 21:09:21,2023-03-15 18:34:21,216,0,216,263.2,3.0,0.0,1,9.0,1.0,03,1.0,000000,,,,S001053001000820020,S0010530010,彝良至昭通高速,GT20230315210921656929,P202303152109218093
2,1,0xff,2023-05-15 16:41:31,2023-05-15 15:55:31,278,113,278,322.1,5.0,0.0,3,9.0,1.0,01,1.0,000000,,,,G561553012000420010,G5615530120,麻文高速,GT20230515164131809169,P202305151641311363
24,1,0xff,2023-03-22 13:55:31,2023-03-22 13:16:31,16431,0,16431,19467.0,2.0,18000.0,1,9.0,1.0,03,1.0,000000,,,,S001053001000820010,S0010530010,彝良至昭通高速,GT20230322135531588463,P202303221355314541
13,1,0xff,2023-02-08 11:15:24,2023-02-08 11:02:24,441,0,441,564.5,5.0,0.0,2,9.0,1.0,01,,000000,,,,S001453001000410010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230208111524293042,P202302081115244326
14,1,0xff,2023-06-18 07:03:14,2023-06-18 04:29:14,111,0,111,147.7,5.0,0.0,3,9.0,1.0,01,2.0,000000,,,,G761153001000620010,G7611530010,都香高速,GT20230618070314236717,P202306180703149624
2,1,0x04,2023-10-01 20:36:28,2023-10-01 18:12:28,313,0,313,366.8,4.0,0.0,3,9.0,1.0,01,2.0,000000,,,,S007153002000210010,S0071530020,昭阳西环高速公路,GT20231001203628606647,P202310012036288372
1,1,0x04,2023-02-26 07:10:45,2023-02-26 04:14:45,6987,0,6987,9451.4,2.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000410010,G5615530120,麻文高速,GT20230226071045437878,P202302260710458827
4,1,0x04,2023-12-04 18:42:25,2023-12-04 16:23:25,20076,0,20076,24794.8,3.0,0.0,3,9.0,1.0,01,,000000,,,,S001453003000220010,S0014530030,大关至永善高速,GT20231204184225319275,P202312041842257775
22,1,0x04,2023-07-22 13:17:47,2023-07-22 12:08:47,307,0,307,363.9,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000320010,G5615530120,麻文高速,GT20230722131747419350,P202307221317471863
23,2,0x04,2023-07-04 23:18:53,2023-07-04 21:41:53,331,0,331,393.9,6.0,0.0,3,9.0,1.0,01,2.0,000000,,,,G761153001000110020,G7611530010,都香高速,GT20230704231853675616,P202307042318538507
4,1,0x04,2023-09-25 00:14:51,2023-09-24 23:51:51,12,0,12,13.9,3.0,0.0,3,9.0,1.0,01,,000000,,,,S001453001002010010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230925001451231076,P202309250014517663
24,2,0x04,2023-05-24 15:14:18,2023-05-24 13:57:18,296,41,296,355.6,6.0,0.0,3,9.0,1.0,03,,000000,,,,S001053002000520010,S0010530020,彝良至镇雄高速公路,GT20230524151418897778,P202305241514185775
1,1,0x04,2023-08-22 04:12:38,2023-08-22 03:59:38,21,0,21,23.9,5.0,0.0,3,9.0,1.0,03,,000000,,,,S001053002000320010,S0010530020,彝良至镇雄高速公路,GT20230822041238142024,P202308220412388628
14,1,0xff,2023-06-13 18:15:57,2023-06-13 16:05:57,331,0,331,424.5,2.0,0.0,3,9.0,1.0,03,1.0,000000,,,,G761153001001720010,G7611530010,都香高速,GT20230613181557569238,P202306131815574385
24,1,0x04,2023-03-09 22:38:39,2023-03-09 20:42:39,157,60,157,201.4,3.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000910010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230309223839801924,P202303092238391220
12,2,0xff,2023-06-21 08:33:46,2023-06-21 06:54:46,305,0,305,350.9,2.0,25000.0,2,9.0,1.0,03,2.0,000000,,,,G761153001000120010,G7611530010,都香高速,GT20230621083346380993,P202306210833462821
22,2,0xff,2023-11-22 18:23:58,2023-11-22 17:47:58,18132,0,18132,24279.9,3.0,0.0,3,9.0,1.0,03,,000000,,,,S001053001000820010,S0010530010,彝良至昭通高速,GT20231122182358627827,P202311221823588292
11,2,0x04,2023-02-01 03:42:33,2023-02-01 01:35:33,313,0,313,352.2,4.0,18000.0,1,9.0,1.0,03,1.0,000000,,,,S001453001000310010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230201034233565088,P202302010342332876
21,2,0x04,2023-03-23 13:20:25,2023-03-23 12:32:25,164,0,164,190.7,5.0,25000.0,3,9.0,1.0,01,1.0,000000,,,,S001453001000710010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230323132025613830,P202303231320254415
11,1,0xff,2023-08-30 10:51:24,2023-08-30 10:37:24,429,0,429,541.5,6.0,0.0,3,9.0,1.0,01,1.0,000000,,,,G761153001000620010,G7611530010,都香高速,GT20230830105124203059,P202308301051243383
14,2,0x04,2023-05-27 14:42:16,2023-05-27 13:23:16,156,0,156,190.0,5.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G761153001000310010,G7611530010,都香高速,GT20230527144216642655,P202305271442169795
22,2,0x04,2023-01-15 09:27:04,2023-01-15 08:12:04,122,36,122,141.8,3.0,0.0,3,9.0,1.0,03,2.0,000000,,,,S007153002000320010,S0071530020,昭阳西环高速公路,GT20230115092704491760,P202301150927042892
2,2,0xff,2023-10-04 08:23:43,2023-10-04 06:09:43,171,124,171,208.4,3.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053001000620010,S0010530010,彝良至昭通高速,GT20231004082343705327,P202310040823433070
0,1,0xff,2023-05-01 15:11:25,2023-05-01 12:29:25,320,0,320,431.2,3.0,0.0,1,9.0,1.0,03,,000000,,,,S001453001001010010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230501151125406468,P202305011511251000
13,2,0x04,2023-04-18 12:28:40,2023-04-18 09:54:40,321,0,321,365.7,5.0,0.0,3,9.0,1.0,03,1.0,000000,,,,S001453001000120010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230418122840232721,P202304181228405349
22,1,0x04,2023-09-19 04:26:50,2023-09-19 03:27:50,235,0,235,266.6,5.0,0.0,3,9.0,1.0,01,,000000,,,,S001453001001010010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230919042650246476,P202309190426502391
24,1,0x04,2023-03-10 21:45:09,2023-03-10 20:17:09,310,0,310,414.8,5.0,0.0,2,9.0,1.0,03,,000000,,,,S001453001000120010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230310214509840374,P202303102145099961
22,2,0x04,2023-07-15 04:50:13,2023-07-15 04:00:13,245,0,245,334.8,4.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000320010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230715045013625635,P202307150450135078
24,1,0xff,2023-06-22 16:03:00,2023-06-22 15:05:00,177,0,177,220.9,4.0,18000.0,2,9.0,1.0,03,,000000,,,,S001053001000620010,S0010530010,彝良至昭通高速,GT20230622160300836974,P202306221603008078
22,1,0xff,2023-03-27 06:43:29,2023-03-27 05:03:29,3136,0,3136,4240.0,4.0,0.0,1,9.0,1.0,01,1.0,000000,,,,G561553012000710010,G5615530120,麻文高速,GT20230327064329670572,P202303270643295569
22,1,0x04,2023-07-27 19:28:36,2023-07-27 18:11:36,264,0,264,340.7,6.0,0.0,2,9.0,1.0,03,1.0,000000,,,,S007153002000510010,S0071530020,昭阳西环高速公路,GT20230727192836258570,P202307271928369376
23,1,0x04,2023-08-25 02:01:28,2023-08-25 00:48:28,497,0,497,608.5,6.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001453003000210010,S0014530030,大关至永善高速,GT20230825020128403570,P202308250201284971
23,2,0x04,2023-03-24 00:50:25,2023-03-23 22:57:25,2,0,2,2.7,4.0,2300.0,1,9.0,1.0,01,1.0,000000,,,,S007153002000510010,S0071530020,昭阳西环高速公路,GT20230324005025245023,P202303240050258793
2,2,0xff,2023-01-06 05:39:06,2023-01-06 05:21:06,293,270,293,367.9,2.0,18000.0,2,9.0,1.0,03,2.0,000000,,,,G761153001000110020,G7611530010,都香高速,GT20230106053906119261,P202301060539069337
2,2,0xff,2023-02-26 21:39:27,2023-02-26 20:52:27,1373,474,1373,1701.9,3.0,0.0,2,9.0,1.0,03,1.0,000000,,,,G561553012000710010,G5615530120,麻文高速,GT20230226213927555752,P202302262139279689
11,1,0x04,2023-07-13 09:46:02,2023-07-13 07:13:02,401,0,401,524.9,4.0,0.0,2,9.0,1.0,01,2.0,000000,,,,S001053001000320010,S0010530010,彝良至昭通高速,GT20230713094602445164,P202307130946024201
13,1,0x04,2023-10-05 13:08:42,2023-10-05 11:58:42,10503,3865,10503,12599.6,4.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001002010010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20231005130842239697,P202310051308421411
12,2,0xff,2023-11-11 14:57:24,2023-11-11 13:42:24,418,363,418,560.2,4.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001453002000120010,S0014530020,青龙咀至水田新区高速,GT20231111145724787418,P202311111457244311
1,1,0xff,2023-07-24 02:31:50,2023-07-24 00:51:50,338,0,338,455.8,5.0,1800.0,3,9.0,1.0,03,,000000,,,,S001053001000820020,S0010530010,彝良至昭通高速,GT20230724023150677753,P202307240231503300
21,2,0x04,2023-03-02 21:19:39,2023-03-02 20:15:39,242,0,242,318.9,3.0,0.0,3,9.0,1.0,01,1.0,000000,,,,S001053002000420010,S0010530020,彝良至镇雄高速公路,GT20230302211939978101,P202303022119394272
0,1,0x04,2023-09-30 16:32:09,2023-09-30 13:35:09,291,0,291,397.8,5.0,0.0,1,9.0,1.0,01,1.0,000000,,,,S001053001000220010,S0010530010,彝良至昭通高速,GT20230930163209984356,P202309301632093914
11,2,0x04,2023-05-17 06:07:24,2023-05-17 03:15:24,12395,0,12395,15266.0,5.0,0.0,2,9.0,1.0,01,1.0,000000,,,,S001453003000110010,S0014530030,大关至永善高速,GT20230517060724692313,P202305170607245136
13,2,0xff,2023-08-07 19:52:32,2023-08-07 18:25:32,28,23,28,35.1,6.0,49000.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000320010,S0014530010,宜宾至毕节高速威信至镇雄段,GT20230807195232305130,P202308071952328829
3,2,0xff,2023-03-29 23:36:43,2023-03-29 22:17:43,314,0,314,370.9,6.0,0.0,3,9.0,1.0,01,,000000,,,,G761153001000810010,G7611530010,都香高速,GT20230329233643333192,P202303292336434635
4,1,0xff,2023-04-11 20:23:41,2023-04-11 18:54:41,115,0,115,133.4,4.0,0.0,3,9.0,1.0,01,1.0,000000,,,,G561553012000620010,G5615530120,麻文高速,GT20230411202341205875,P202304112023419633
16,1,0x04,2023-08-10 02:52:35,2023-08-10 02:03:35,439,0,439,566.2,6.0,0.0,2,9.0,1.0,01,,000000,,,,S007153002000410010,S0071530020,昭阳西环高速公路,GT20230810025235794640,P202308100252351245
0,2,0xff,2023-05-23 03:30:14,2023-05-23 02:33:14,165,0,165,187.2,6.0,0.0,1,9.0,1.0,03,,000000,,,,G761153001001720010,G7611530010,都香高速,GT20230523033014870519,P202305230330147933
